component,time,signal
Test_18_run_2,734271.9730705889,41.5940480080165
Test_18_run_2,734271.9731526774,27.444373059300542
Test_18_run_2,734271.9732346692,35.32858359035805
Test_18_run_2,734271.973314407,35.107083374603626
Test_18_run_2,734271.9733940135,28.799209219252777
Test_18_run_2,734271.9734764121,39.32537883193713
Test_18_run_2,734271.9735584348,28.931257844016923
Test_18_run_2,734271.973638174,35.61762740681723
Test_18_run_2,734271.9737199151,22.282865625460147
Test_18_run_2,734271.9738016551,29.151936956891756
Test_18_run_2,734271.9738811915,29.128013974422
Test_18_run_2,734271.9739607441,28.965441931327675
Test_18_run_2,734271.9740428434,39.22544176737484
Test_18_run_2,734271.9741250416,28.6825003079877
Test_18_run_2,734271.9742050898,41.28310316140155
Test_18_run_2,734271.9742848414,28.72655522995338
Test_18_run_2,734271.9743665144,17.626870311409064
Test_18_run_2,734271.9744481427,35.02347678040038
Test_18_run_2,734271.9745278165,41.217226532771036
Test_18_run_2,734271.9746099234,33.58553109869025
Test_18_run_2,734271.9746917068,29.108894827375497
Test_18_run_2,734271.9747715883,41.35216090692958
Test_18_run_2,734271.9748533643,27.74414367072345
Test_18_run_2,734271.9749333254,43.58239622387788
Test_18_run_2,734271.9750129372,16.275141504175586
Test_18_run_2,734271.9750947814,29.213860371050796
Test_18_run_2,734271.9751765658,27.81295873287224
Test_18_run_2,734271.9752584205,29.051111348674482
Test_18_run_2,734271.9753379398,29.111594452898295
Test_18_run_2,734271.9754197717,27.834582804877833
Test_18_run_2,734271.975501267,17.32149379116806
Test_18_run_2,734271.9755807938,29.15957712147498
Test_18_run_2,734271.975660207,29.159860131370316
Test_18_run_2,734271.9757423964,27.527293746606002
Test_18_run_2,734271.9758245288,29.11212573222447
Test_18_run_2,734271.9759063998,27.591366482705254
Test_18_run_2,734271.9759879868,16.812669742179974
Test_18_run_2,734271.9760676573,28.922907428487765
Test_18_run_2,734271.9761493872,27.511038719675913
Test_18_run_2,734271.9762312664,34.953035835655726
Test_18_run_2,734271.9763110825,41.27501680257959
Test_18_run_2,734271.9763906611,28.954390764743877
Test_18_run_2,734271.9764726176,27.356505479689297
Test_18_run_2,734271.9765547556,35.1597404280954
Test_18_run_2,734271.9766342518,22.85103606964688
Test_18_run_2,734271.9767137868,29.03440545084782
Test_18_run_2,734271.9767959208,39.13873777750402
Test_18_run_2,734271.9768778132,28.606854603652334
Test_18_run_2,734271.9769575959,41.123809263758204
Test_18_run_2,734271.977039683,26.938565477170137
Test_18_run_2,734271.9771219683,41.254931517889595
Test_18_run_2,734271.9772014597,28.855266659102572
Test_18_run_2,734271.9772836362,39.13435452145593
Test_18_run_2,734271.9773658109,28.674065148949015
Test_18_run_2,734271.9774454943,34.66892852968573
Test_18_run_2,734271.9775250545,34.97424719915134
Test_18_run_2,734271.9776069219,22.052742895486073
Test_18_run_2,734271.97768872,29.027640799884963
Test_18_run_2,734271.9777684491,41.167949636889055
Test_18_run_2,734271.977850672,27.361046767467627
Test_18_run_2,734271.977932713,35.18910096134919
Test_18_run_2,734271.9780122242,22.80328300161706
Test_18_run_2,734271.9780918479,28.924636271549282
Test_18_run_2,734271.9781738549,33.46474841218939
Test_18_run_2,734271.9782558094,35.11978034407604
Test_18_run_2,734271.9783355467,28.784308918871996
Test_18_run_2,734271.9784174466,27.528533219841492
Test_18_run_2,734271.978499452,28.644662468934794
Test_18_run_2,734271.9785791435,28.68133736327412
Test_18_run_2,734271.9786589447,41.296838032285734
Test_18_run_2,734271.9787410153,27.457519435038193
Test_18_run_2,734271.9788229677,28.798241896247873
Test_18_run_2,734271.9789026987,28.7727084833732
Test_18_run_2,734271.9789825953,41.24669318177144
Test_18_run_2,734271.9790644959,27.431801153952858
Test_18_run_2,734271.9791464679,28.827928241512403
Test_18_run_2,734271.9792262057,35.181653042673354
Test_18_run_2,734271.9793058007,35.02824184813171
Test_18_run_2,734271.9793878273,27.518840571097737
Test_18_run_2,734271.979469821,28.79080087135033
Test_18_run_2,734271.9795495268,28.757035604776906
Test_18_run_2,734271.9796318737,39.09646208172186
Test_18_run_2,734271.9797137922,28.925983720725494
Test_18_run_2,734271.9797936063,35.02000806055428
Test_18_run_2,734271.9798757865,33.14885847558117
Test_18_run_2,734271.9799579411,41.049746926805156
Test_18_run_2,734271.9800376117,16.677047708508148
Test_18_run_2,734271.9801171153,29.07919211274839
Test_18_run_2,734271.9801989282,27.71073093059566
Test_18_run_2,734271.9802808966,34.99582377169762
Test_18_run_2,734271.9803609374,34.81832603631937
Test_18_run_2,734271.9804427566,16.914845813725446
Test_18_run_2,734271.9805244798,28.731730597269756
Test_18_run_2,734271.9806042565,41.21959964073496
Test_18_run_2,734271.980684006,28.81542247730547
Test_18_run_2,734271.9807658739,27.50715710469939
Test_18_run_2,734271.9808478199,28.62956236023035
Test_18_run_2,734271.9809267184,5.563882650542722
Test_18_run_2,734271.9810084046,27.747508508005435
Test_18_run_2,734271.9810902852,29.035930643141153
Test_18_run_2,734271.9811699707,28.912679304070693
Test_18_run_2,734271.9812519065,27.575453889144544
Test_18_run_2,734271.9813337513,16.605677903231495
Test_18_run_2,734271.9814132693,29.067189349463554
Test_18_run_2,734271.9814951034,27.74845878405006
Test_18_run_2,734271.9815769717,28.77163577171615
Test_18_run_2,734271.9816565203,28.821982279893465
Test_18_run_2,734271.9817384369,27.21461492273919
Test_18_run_2,734271.9818205072,28.729849124239788
Test_18_run_2,734271.9819004016,34.96809496333083
Test_18_run_2,734271.9819801,34.801899361392785
Test_18_run_2,734271.9820620158,27.249498522885
Test_18_run_2,734271.9821441273,40.93432375505759
Test_18_run_2,734271.9822239958,28.608768590750362
Test_18_run_2,734271.982305888,27.68504519514529
Test_18_run_2,734271.9823878303,28.82002462487834
Test_18_run_2,734271.9824675287,28.86425262341026
Test_18_run_2,734271.9825472379,35.07198962482868
Test_18_run_2,734271.9826268737,35.03625812045424
Test_18_run_2,734271.9827089609,27.70722382856858
Test_18_run_2,734271.9827908585,28.59120158866144
Test_18_run_2,734271.9828729231,27.48432268849292
Test_11_run_2,734221.3972611368,71.87128089123885
Test_11_run_2,734221.3973422794,80.84079196528081
Test_11_run_2,734221.3974233108,81.1778803302793
Test_11_run_2,734221.3975048312,33.86187834439727
Test_11_run_2,734221.3975839978,43.144228467280804
Test_11_run_2,734221.3976658571,54.13905989893462
Test_11_run_2,734221.3977474414,61.76635553341735
Test_11_run_2,734221.397826623,70.99135417340233
Test_11_run_2,734221.397908433,62.86179225485984
Test_11_run_2,734221.3979900334,62.05295525545267
Test_11_run_2,734221.3980717027,71.94200279679548
Test_11_run_2,734221.3981534041,61.717673186003196
Test_11_run_2,734221.3982326756,71.25596095040406
Test_11_run_2,734221.3983144824,63.06807701104229
Test_11_run_2,734221.3983959934,71.49855162459568
Test_11_run_2,734221.3984752785,62.11530032990936
Test_11_run_2,734221.3985568346,36.84349472895636
Test_11_run_2,734221.3986383593,34.08918198159974
Test_11_run_2,734221.3987179636,47.92540430795442
Test_11_run_2,734221.3987997802,49.86299469471584
Test_11_run_2,734221.3988815625,62.035043968705686
Test_11_run_2,734221.3989609831,57.68000172147691
Test_11_run_2,734221.3990428543,54.331885329517576
Test_11_run_2,734221.3991245487,52.77274499017945
Test_11_run_2,734221.3992038106,20.11798463178216
Test_11_run_2,734221.3992854238,23.721608389508432
Test_11_run_2,734221.3993675143,43.64709214700705
Test_11_run_2,734221.3994470662,38.98341087921972
Test_11_run_2,734221.3995288246,36.99450695657571
Test_11_run_2,734221.3996106666,6.40999778952279
Test_11_run_2,734221.3996895895,15.737995694675613
Test_11_run_2,734221.3997717906,29.62994502085928
Test_11_run_2,734221.3998524435,29.66003021995626
Test_11_run_2,734221.3999343634,36.95027614088474
Test_11_run_2,734221.4000163957,34.3407273705388
Test_11_run_2,734221.4000987894,33.375982827149016
Test_11_run_2,734221.4001763358,29.70996001180406
Test_11_run_2,734221.4002581243,32.5041367964667
Test_11_run_2,734221.4003400885,38.9389533255181
Test_11_run_2,734221.4004197528,34.335945063561006
Test_11_run_2,734221.4004993995,29.637068868633442
Test_11_run_2,734221.4005817792,41.309946954210375
Test_11_run_2,734221.4006637003,29.72651574184199
Test_11_run_2,734221.400743321,34.32495129447976
Test_11_run_2,734221.4008251408,41.52117153590385
Test_11_run_2,734221.4009071935,29.767839195774343
Test_11_run_2,734221.4009868185,38.8923187288156
Test_11_run_2,734221.401066523,34.23994252878964
Test_11_run_2,734221.4011485532,36.901335202619435
Test_11_run_2,734221.4012305732,34.25105777662029
Test_11_run_2,734221.4013103901,34.32548978015782
Test_11_run_2,734221.4013924479,36.70333657149277
Test_11_run_2,734221.4014743512,34.172718243140814
Test_11_run_2,734221.4015541062,38.8687494311445
Test_11_run_2,734221.4016336458,29.57696580285009
Test_11_run_2,734221.4017134634,43.48844838703627
Test_11_run_2,734221.4017954611,27.95678116920139
Test_11_run_2,734221.4018774374,43.34217623705219
Test_11_run_2,734221.4019569859,38.86764254190417
Test_11_run_2,734221.4020391236,32.565883854827916
Test_11_run_2,734221.4021208797,38.9736427933954
Test_11_run_2,734221.4022001594,38.826226519848035
Test_11_run_2,734221.4022819438,36.67625676056568
Test_11_run_2,734221.4023637391,34.08247359394994
Test_11_run_2,734221.4024431482,33.90617192093252
Test_11_run_2,734221.4025248649,36.62487645062449
Test_11_run_2,734221.4026066932,34.02849019647259
Test_11_run_2,734221.4026860947,33.99338646893631
Test_11_run_2,734221.4027681025,45.22634547369624
Test_11_run_2,734221.4028514087,33.85061995234868
Test_11_run_2,734221.4029306305,38.43952598949655
Test_11_run_2,734221.4030101402,33.84132219883754
Test_11_run_2,734221.4030922595,36.32210133369225
Test_11_run_2,734221.4031743192,38.46754529452289
Test_11_run_2,734221.4032537044,38.53845401240324
Test_11_run_2,734221.4033356006,36.39671197595682
Test_11_run_2,734221.4034174557,33.83974334054482
Test_11_run_2,734221.4034968422,33.89488812702809
Test_11_run_2,734221.4035785835,36.51447616078044
Test_11_run_2,734221.4036603221,33.825368798313015
Test_11_run_2,734221.4037398053,38.36924145950261
Test_11_run_2,734221.4038219303,36.18320949514827
Test_11_run_2,734221.4039040115,33.78330838652522
Test_11_run_2,734221.4039836418,38.41510219424909
Test_11_run_2,734221.4040634272,38.3632060599063
Test_11_run_2,734221.4041453195,31.972887694972044
Test_11_run_2,734221.4042272181,38.24093888703231
Test_11_run_2,734221.4043069526,38.3742375932934
Test_11_run_2,734221.4043887706,36.354925496848075
Test_11_run_2,734221.4044705372,38.34719540860402
Test_11_run_2,734221.4045500831,29.206429021587496
Test_11_run_2,734221.4046320706,40.516573460785786
Test_11_run_2,734221.4047137937,33.85042171213131
Test_11_run_2,734221.404793176,33.60035740908954
Test_11_run_2,734221.404875036,36.30381806844289
Test_11_run_2,734221.4049570254,42.92567700677231
Test_11_run_2,734221.4050367231,33.68427141308553
Test_11_run_2,734221.4051177894,33.81647958640161
Test_11_run_2,734221.4051989426,42.663802801671316
Test_11_run_2,734221.4052786309,33.5642448017406
Test_11_run_2,734221.4053604217,36.36454092939826
Test_11_run_2,734221.4054423645,33.739158855613184
Test_11_run_2,734221.4055220486,38.39192448807624
Test_11_run_2,734221.4056040335,40.53506982970297
Test_11_run_2,734221.4056860723,33.79727536166591
Test_11_run_2,734221.4057656822,29.20848842693669
Test_11_run_2,734221.4058453969,38.41929486967966
Test_11_run_2,734221.4059253915,43.02533828468907
Test_11_run_2,734221.4060074788,36.48692419137607
Test_11_run_2,734221.4060891884,38.56156319767154
Test_11_run_2,734221.4061712333,27.77112204856807
Test_11_run_2,734221.406253362,43.30505657948067
Test_11_run_2,734221.4063329615,38.60360744439057
Test_11_run_2,734221.4064126852,29.453704857160155
Test_11_run_2,734221.4064945923,36.559866016147154
Test_11_run_2,734221.4065766224,43.105827621058154
Test_11_run_2,734221.4066562833,38.537473415594384
Test_11_run_2,734221.4067360491,29.306092280111578
Test_11_run_2,734221.4068180992,40.69459787712982
Test_11_run_2,734221.406900081,38.45079807400876
Test_11_run_2,734221.4069799163,29.343186897203786
Test_11_run_2,734221.4070618686,36.55845173641043
Test_11_run_2,734221.4071438434,38.52481667656032
Test_11_run_2,734221.4072234498,42.962202291030536
Test_11_run_2,734221.4073029486,34.00783731811862
Test_11_run_2,734221.4073825709,38.44421045511053
Test_11_run_2,734221.4074659909,27.746383890136986
Test_11_run_2,734221.4075482857,38.40388018636717
Test_11_run_2,734221.4076277628,38.4856929557054
Test_11_run_2,734221.4077100463,36.36876798604678
Test_11_run_2,734221.4077919744,38.325170688595286
Test_11_run_2,734221.4078716666,33.85525379330061
Test_11_run_2,734221.4079514373,38.42175570609644
Test_11_run_2,734221.4080332865,40.519953488002564
Test_11_run_2,734221.4081154643,29.16342658284802
Test_11_run_2,734221.4081949592,38.359933931326445
Test_11_run_2,734221.4082746793,38.33075447470109
Test_11_run_2,734221.408356614,40.715076669227365
Test_11_run_2,734221.4084385757,29.1901654102177
Test_11_run_2,734221.4085181849,33.717837250872364
Test_11_run_2,734221.4086001717,44.884938903979815
Test_11_run_2,734221.4086824523,33.94361951382125
Test_11_run_2,734221.4087618934,34.35530869353677
Test_11_run_2,734221.4088417082,38.868907078948894
Test_11_run_2,734221.4089235873,41.29155605241706
Test_11_run_2,734221.4090058496,29.750440205422052
Test_11_run_2,734221.409085627,34.479523892234766
Test_11_run_2,734221.4091652083,38.9703020579709
Test_11_run_2,734221.4092472763,41.249239268160316
Test_11_run_2,734221.4093291449,38.99588490185614
Test_11_run_2,734221.4094087725,29.73535052654202
Test_11_run_2,734221.409490742,41.306320493390565
Test_11_run_2,734221.4095727124,38.8473169971546
Test_11_run_2,734221.4096522297,38.72669584559556
Test_11_run_2,734221.4097345343,29.496682029634943
Test_11_run_2,734221.4098155882,38.75037810310764
Test_11_run_2,734221.4098952152,43.195246800979554
Test_11_run_2,734221.4099748147,38.51265234105603
Test_11_run_2,734221.4100568299,27.650215055126488
Test_11_run_2,734221.4101387365,38.61547706952336
Test_11_run_2,734221.410218364,43.85252159610911
Test_11_run_2,734221.410300315,36.897246325692706
Test_11_run_2,734221.410382178,29.580126310755624
Test_11_run_2,734221.4104619934,38.750686628012666
Test_11_run_2,734221.4105420323,43.131858937168644
Test_11_run_2,734221.4106240856,36.384811506474286
Test_11_run_2,734221.4107059082,29.39972903309075
Test_11_run_2,734221.4107856271,38.41950286332779
Test_11_run_2,734221.4108652035,43.01580302218713
Test_11_run_2,734221.4109472955,32.088820964024904
Test_11_run_2,734221.4110290435,33.85540205625934
Test_11_run_2,734221.4111111336,45.21021819348387
Test_11_run_2,734221.4111930896,33.986473440017996
Test_11_run_2,734221.411272675,29.23293888438701
Test_11_run_2,734221.4113546624,36.42055871948466
Test_11_run_2,734221.4114364672,38.44163186317072
Test_11_run_2,734221.411516137,42.96476515886867
Test_11_run_2,734221.4115957407,38.35276581911001
Test_11_run_2,734221.4116775341,36.32420818972145
Test_11_run_2,734221.4117595487,33.67654233221075
Test_11_run_2,734221.411839136,29.115527594906737
Test_11_run_2,734221.4119211747,36.293075232722934
Test_11_run_2,734221.4120032217,42.92406708179897
Test_11_run_2,734221.4120830746,38.15442485486153
Test_11_run_2,734221.4121647975,31.74787709248369
Test_11_run_2,734221.412246892,38.103213813671786
Test_11_run_2,734221.4123264971,33.612331368949256
Test_11_run_2,734221.4124060825,42.66092772466149
Test_11_run_2,734221.4124881931,31.874322623816777
Test_11_run_2,734221.4125699429,38.15539547741808
Test_11_run_2,734221.4126495568,33.6849531196047
Test_11_run_2,734221.4127315098,40.5125487706396
Test_11_run_2,734221.4128117021,40.76791598020199
Test_11_run_2,734221.4128912133,36.223756211540184
Test_11_run_2,734221.4129732687,29.187580177867908
Test_11_run_2,734221.4130552462,36.224126983264455
Test_11_run_2,734221.4131374129,42.65571275961973
Test_11_run_2,734221.4132169328,38.23990790619313
Test_11_run_2,734221.4132968042,33.70466111704322
Test_11_run_2,734221.4133786554,31.92224387834098
Test_11_run_2,734221.4134607366,38.19183792883329
Test_11_run_2,734221.4135403398,42.7097320108341
Test_11_run_2,734221.4136208292,29.11263018905801
Test_11_run_2,734221.4137028311,36.14585447408022
Test_11_run_2,734221.4137848768,42.69189998107362
Test_11_run_2,734221.4138645683,38.05824580814774
Test_11_run_2,734221.4139464995,31.862365323490494
Test_11_run_2,734221.4140285273,33.575495496876705
Test_11_run_2,734221.4141079861,33.53482308841595
Test_11_run_2,734221.4141876812,42.46767622352729
Test_11_run_2,734221.4142698167,35.9386100382782
Test_11_run_2,734221.4143518696,33.403732244520654
Test_11_run_2,734221.4144316245,33.484926615045346
Test_11_run_2,734221.4145135739,44.37840959691422
Test_11_run_2,734221.4145956502,33.32934426575921
Test_11_run_2,734221.4146751709,33.52708332428925
Test_11_run_2,734221.4147548809,33.42410587838763
Test_11_run_2,734221.4148367953,40.2835727418101
Test_11_run_2,734221.4149187105,42.37043729220325
Test_11_run_2,734221.4149981774,33.34060686850753
Test_11_run_2,734221.4150802289,31.681362792324965
Test_11_run_2,734221.4151622134,33.34295938220447
Test_11_run_2,734221.4152417647,37.923518429446716
Test_11_run_2,734221.4153214488,42.59882978045049
Test_11_run_2,734221.4154010892,37.85554358900214
Test_11_run_2,734221.4154831154,27.311672460984255
Test_11_run_2,734221.4155655405,42.42898241097516
Test_11_run_2,734221.4156460492,37.89177730325642
Test_11_run_2,734221.4157278639,31.47242643963951
Test_11_run_2,734221.4158098781,33.27119285133194
Test_11_run_2,734221.4158906223,42.33089258952512
Test_11_run_2,734221.4159713767,37.8137064924832
Test_11_run_2,734221.416051105,33.17745567844853
Test_11_run_2,734221.4161331822,31.47585780532841
Test_11_run_2,734221.4162151797,42.071474506617655
Test_11_run_2,734221.4162947957,37.74013589303586
Test_11_run_2,734221.416374531,33.16691417196415
Test_11_run_2,734221.4164564474,31.48863725219092
Test_11_run_2,734221.4165384279,42.36774948537748
Test_11_run_2,734221.4166182762,37.73905655727446
Test_11_run_2,734221.4167002238,31.50232185800865
Test_11_run_2,734221.4167822658,37.84443473294681
Test_11_run_2,734221.4168619316,42.30508965116444
Test_11_run_2,734221.4169414393,33.21482507159471
Test_11_run_2,734221.4170234471,31.530249635480384
Test_11_run_2,734221.4171053676,37.728853811974034
Test_11_run_2,734221.4171850266,37.642080705351916
Test_11_run_2,734221.4172670306,39.976467045778335
Test_11_run_2,734221.4173491074,28.66022315331258
Test_11_run_2,734221.4174287731,33.25993941599542
Test_11_run_2,734221.4175085444,42.17119898143821
Test_11_run_2,734221.4175905929,35.7409104867155
Test_11_run_2,734221.4176724959,33.20418169569755
Test_11_run_2,734221.4177522202,37.711445604330116
Test_11_run_2,734221.4178341249,39.9390756926406
Test_11_run_2,734221.4179161486,28.694096838033232
Test_11_run_2,734221.4179957611,37.57119467213733
Test_11_run_2,734221.4180755215,37.6871053756861
Test_11_run_2,734221.4181576133,39.832983897997366
Test_11_run_2,734221.4182398631,28.69425681685586
Test_11_run_2,734221.4183194009,37.61834279216127
Test_11_run_2,734221.4183991272,37.71619955711772
Test_11_run_2,734221.4184811272,39.96154441559574
Test_11_run_2,734221.4185633394,28.763738450163448
Test_11_run_2,734221.4186430072,37.611091286937395
Test_11_run_2,734221.4187249338,39.93101594930478
Test_11_run_2,734221.4188069492,37.590531634418774
Test_11_run_2,734221.4188868076,28.765870616538834
Test_11_run_2,734221.4189668096,37.67166884031437
Test_11_run_2,734221.4190491089,35.57357480397912
Test_11_run_2,734221.4191309899,37.66996239036581
Test_11_run_2,734221.4192107577,33.15464563636516
Test_11_run_2,734221.419290469,37.552941934022364
Test_11_run_2,734221.4193724936,35.63581523585173
Test_11_run_2,734221.4194545636,33.236240130563225
Test_11_run_2,734221.4195342757,37.59030714427944
Test_11_run_2,734221.4196140564,42.056677601364306
Test_11_run_2,734221.4196940312,33.0674516176732
Test_11_run_2,734221.4197778176,31.298785003689893
Test_11_run_2,734221.4198598767,37.51558678772179
Test_11_run_2,734221.4199396739,37.43627789022156
Test_11_run_2,734221.4200192551,37.52227568108781
Test_11_run_2,734221.4201012654,31.19717244065261
Test_11_run_2,734221.4201833075,37.3869818905637
Test_11_run_2,734221.420263031,37.403806210323836
Test_11_run_2,734221.4203449215,31.2403182342414
Test_11_run_2,734221.4204269104,37.538022093123
Test_11_run_2,734221.420506877,37.61882547454535
Test_11_run_2,734221.4205865734,37.697575503885275
Test_11_run_2,734221.420666218,28.673493062652568
Test_11_run_2,734221.4207482601,39.79416228440266
Test_11_run_2,734221.420830258,42.11706180393659
Test_11_run_2,734221.4209122409,31.490599522426255
Test_11_run_2,734221.4209942844,33.23131418065573
Test_11_run_2,734221.4210739556,37.69955241674721
Test_11_run_2,734221.4211536676,37.69169641282303
Test_11_run_2,734221.4212336383,37.50736087357338
Test_11_run_2,734221.4213157394,35.654244182940715
Test_9_run_4,734209.4368849196,72.33450969115866
Test_9_run_4,734209.436966448,68.28444390508562
Test_9_run_4,734209.4370476552,68.03458660549566
Test_9_run_4,734209.4371287178,72.2640556272749
Test_9_run_4,734209.437210245,67.91736873334509
Test_9_run_4,734209.4372913734,68.0291712272161
Test_9_run_4,734209.4373751056,71.99908514460508
Test_9_run_4,734209.4374528473,30.33668091197547
Test_9_run_4,734209.4375349112,36.54883706737688
Test_9_run_4,734209.4376169561,55.33389838248841
Test_9_run_4,734209.4376963835,55.44524332368243
Test_9_run_4,734209.4377779667,64.22271255481604
Test_9_run_4,734209.437859887,55.50509204072024
Test_9_run_4,734209.4379398257,22.05717348252656
Test_9_run_4,734209.4380197222,34.693418902265755
Test_9_run_4,734209.4381016975,48.491750372933836
Test_9_run_4,734209.4381838167,47.14108640763481
Test_9_run_4,734209.43826362,47.22532562866808
Test_9_run_4,734209.4383455967,32.88163990595669
Test_9_run_4,734209.4384269444,9.872237596548372
Test_9_run_4,734209.4385066271,26.587316443004823
Test_9_run_4,734209.4385888181,36.85973016465883
Test_9_run_4,734209.4386708334,43.1295795675921
Test_9_run_4,734209.4387505488,34.79650828872469
Test_9_run_4,734209.4388302512,47.382128479926955
Test_9_run_4,734209.4389123083,25.18380890556908
Test_9_run_4,734209.4389939746,22.426194725438144
Test_9_run_4,734209.4390743512,38.936451418500205
Test_9_run_4,734209.4391541674,30.69498741558986
Test_9_run_4,734209.439233782,39.00824042494783
Test_9_run_4,734209.4393159696,33.04545244736281
Test_9_run_4,734209.4393977288,38.962568478758726
Test_9_run_4,734209.4394774346,30.680309533972792
Test_9_run_4,734209.4395572781,43.17613845608541
Test_9_run_4,734209.4396392046,32.99719035859423
Test_9_run_4,734209.4397211677,34.80012274276491
Test_9_run_4,734209.4398025252,38.96625100392795
Test_9_run_4,734209.4398829527,38.950033957925676
Test_9_run_4,734209.4399626573,39.01130293933343
Test_9_run_4,734209.4400447723,32.93804681625734
Test_9_run_4,734209.4401270179,34.84986311115957
Test_9_run_4,734209.440207033,38.99220158750382
Test_9_run_4,734209.4402891892,36.85849199599591
Test_9_run_4,734209.4403713781,38.86975572859375
Test_9_run_4,734209.440451041,38.988390343769815
Test_9_run_4,734209.44053119,34.82934124354835
Test_9_run_4,734209.440611476,34.8718860383153
Test_9_run_4,734209.4406936072,36.987529094349675
Test_9_run_4,734209.4407757141,34.89556278995482
Test_9_run_4,734209.4408554065,38.916929680494185
Test_9_run_4,734209.4409374814,36.9069740598471
Test_9_run_4,734209.441019876,38.97225484777084
Test_9_run_4,734209.441099631,43.11398127733046
Test_9_run_4,734209.441179437,30.701191570785312
Test_9_run_4,734209.4412617908,37.018667303611764
Test_9_run_4,734209.4413418323,45.70275960323231
Test_9_run_4,734209.4414216345,32.92340867108442
Test_9_run_4,734209.4415037561,35.00880308858826
Test_9_run_4,734209.4415835934,43.16406150508153
Test_9_run_4,734209.4416656932,36.957523995449364
Test_9_run_4,734209.4417479596,35.041593717454575
Test_9_run_4,734209.4418276927,43.34250410775636
Test_9_run_4,734209.4419076539,34.83511164323865
Test_9_run_4,734209.4419896104,37.00680256947326
Test_9_run_4,734209.4420717375,43.07371851072468
Test_9_run_4,734209.4421516183,30.662558469411806
Test_9_run_4,734209.4422315632,43.065046021615
Test_9_run_4,734209.4423135519,36.852352842424644
Test_9_run_4,734209.4423956965,38.90093498584109
Test_9_run_4,734209.4424753847,38.90880136905939
Test_9_run_4,734209.4425575142,32.88454273071766
Test_9_run_4,734209.4426396466,38.749141970961944
Test_9_run_4,734209.4427193674,38.73818910390792
Test_9_run_4,734209.4427993791,42.91550210875681
Test_9_run_4,734209.4428803159,30.59449289621122
Test_9_run_4,734209.4429605902,46.97541944682442
Test_9_run_4,734209.4430425842,32.80875106289014
Test_9_run_4,734209.4431245466,42.952686722004
Test_9_run_4,734209.4432044438,34.62529742003893
Test_9_run_4,734209.4432863907,36.702469965273245
Test_9_run_4,734209.4433684981,38.776047494034884
Test_9_run_4,734209.4434482413,34.70662990789889
Test_9_run_4,734209.443527995,42.92828514124368
Test_9_run_4,734209.4436082673,34.68149544156604
Test_9_run_4,734209.4436880712,42.9615113388017
Test_9_run_4,734209.443770236,32.69858552195361
Test_9_run_4,734209.4438523564,42.793998003314925
Test_9_run_4,734209.4439343042,36.700800319476535
Test_9_run_4,734209.4440164557,38.74012471114766
Test_9_run_4,734209.4440960655,38.71829172985949
Test_9_run_4,734209.4441757877,34.53914815719137
Test_9_run_4,734209.4442578922,40.28237869508808
Test_9_run_4,734209.44434006,34.38370096595044
Test_9_run_4,734209.4444197174,42.62464835476481
Test_9_run_4,734209.4444994887,30.43232302657199
Test_9_run_4,734209.4445815368,40.342700385442726
Test_9_run_4,734209.4446636833,38.49267265781488
Test_9_run_4,734209.444743379,34.47566013753611
Test_9_run_4,734209.4448254616,44.15647785681475
Test_9_run_4,734209.4449075988,30.37035643500516
Test_9_run_4,734209.4449875362,42.57314452541613
Test_9_run_4,734209.4450673073,34.352173589124334
Test_9_run_4,734209.4451496219,36.527567406998564
Test_9_run_4,734209.445231969,42.63271958811146
Test_9_run_4,734209.4453117973,34.39109655386443
Test_9_run_4,734209.4453915148,42.52522523536557
Test_9_run_4,734209.4454735615,32.672283472773834
Test_9_run_4,734209.4455557407,42.536573548722224
Test_9_run_4,734209.4456353302,34.34930580217426
Test_9_run_4,734209.4457150388,42.51145142804987
Test_9_run_4,734209.4457972177,36.45774175006738
Test_9_run_4,734209.4458792204,34.40033334632122
Test_9_run_4,734209.4459590449,38.364777611945534
Test_9_run_4,734209.4460387146,34.426644024893754
Test_9_run_4,734209.4461208726,44.082329884312784
Test_9_run_4,734209.4462029841,30.300740869690184
Test_9_run_4,734209.4462826245,46.72394752993507
Test_9_run_4,734209.4463623503,30.23156518525903
Test_9_run_4,734209.446444564,44.21005044595933
Test_9_run_4,734209.4465266279,30.295044056890774
Test_9_run_4,734209.4466064324,42.44278189130038
Test_9_run_4,734209.4466861214,34.27345338908242
Test_9_run_4,734209.4467682497,43.95914480538945
Test_9_run_4,734209.4468503996,34.20848478549952
Test_9_run_4,734209.4469300524,38.340300117036314
Test_9_run_4,734209.4470120666,36.379127644149925
Test_9_run_4,734209.4470940972,38.3738295465534
Test_9_run_4,734209.4471737792,38.41106008891019
Test_9_run_4,734209.4472558777,36.49352960743973
Test_9_run_4,734209.4473379275,38.56695154579124
Test_9_run_4,734209.4474176668,42.501321142710694
Test_9_run_4,734209.4474975769,34.39658593218084
Test_9_run_4,734209.447579665,36.36769832637214
Test_9_run_4,734209.4476617348,38.32849371019467
Test_9_run_4,734209.44774164,38.25781284845504
Test_9_run_4,734209.44782144,38.27701402633872
Test_9_run_4,734209.447903478,36.18539883965479
Test_9_run_4,734209.4479856162,38.25505837525
Test_9_run_4,734209.4480654786,38.31727747241252
Test_9_run_4,734209.4481451641,38.30444773022586
Test_9_run_4,734209.4482260274,38.12228542988125
Test_9_run_4,734209.4483069023,34.07906255453344
